paperId,year,outDegree,inDegree
9506205,1995,4,2
9506206,1995,13,0
9506207,1995,13,21
9506210,1995,6,5
9506217,1995,17,32
9506227,1995,2,1
9506233,1995,7,23
9506242,1995,11,42
9506243,1995,3,21
9506245,1995,1,1
9506248,1995,9,39
9506249,1995,10,0
9506251,1995,4,19
9506254,1995,1,6
9506256,1995,3,38
9506257,1995,0,4
9506258,1995,0,1
9506261,1995,1,9
9506264,1995,10,21
9506265,1995,2,6
9506266,1995,1,0
9506269,1995,4,13
9506273,1995,15,39
9506275,1995,6,2
9506278,1995,15,13
9506280,1995,4,38
9506281,1995,8,8
9506282,1995,6,5
9506284,1995,15,30
9506285,1995,9,10
9506298,1995,7,10
9506300,1995,8,0
9506305,1995,3,14
9506307,1995,13,3
9506314,1995,1,15
9506315,1995,1,1
9506317,1995,4,41
9506318,1995,1,3
9506320,1995,0,1
9506328,1995,5,52
9506329,1995,6,9
9506332,1995,10,14
9506333,1995,1,12
9506336,1995,12,0
9506338,1995,0,8
9506341,1995,0,1
9506342,1995,8,0
9506353,1995,10,2
9506354,1995,0,59
9506355,1995,7,3
9506356,1995,1,19
9506358,1995,4,2
9506359,1995,10,19
9506364,1995,18,10
9506369,1995,0,4
9506370,1995,0,4
9506372,1995,4,0
9506374,1995,10,68
9506375,1995,1,27
9506380,1995,25,61
9506386,1995,0,8
9506392,1995,1,11
9506398,1995,9,32
9506405,1995,22,9
9506409,1995,1,9
9506412,1995,0,3
9506413,1995,2,1
9506416,1995,11,81
9506417,1995,1,17
9506418,1995,18,0
9506422,1995,0,6
9506425,1995,4,26
9506427,1995,8,19
9506445,1995,2,13
9506446,1995,3,1
9506451,1995,2,114
9506452,1995,14,56
9506454,1995,1,21
9506463,1995,10,0
9506466,1995,1,0
9506473,1995,3,16
9506475,1995,8,29
9506477,1995,26,86
9506479,1995,0,2
9507201,1995,8,0
9507204,1995,0,3
9507213,1995,9,22
9507216,1995,2,36
9507231,1995,1,5
9507236,1995,11,7
9507238,1995,7,10
9507242,1995,11,12
9507246,1995,3,15
9507253,1995,7,40
9507256,1995,2,4
9507262,1995,5,61
9507263,1995,9,11
9507264,1995,0,1
9507267,1995,4,11
9507268,1995,3,5
9507269,1995,2,6
9507271,1995,3,49
9507282,1995,9,100
9507286,1995,9,0
9507291,1995,27,1
9507294,1995,5,56
9507295,1995,7,0
9507301,1995,6,0
9507302,1995,13,0
9507307,1995,4,23
9507311,1995,4,15
9507319,1995,12,50
9507321,1995,5,11
9507322,1995,4,3
9507323,1995,14,8
9507328,1995,3,0
9507332,1995,5,11
9507343,1995,1,15
9507354,1995,9,31
9507356,1995,3,0
9507363,1995,4,49
9507367,1995,12,4
9507368,1995,15,9
9507371,1995,5,14
9507377,1995,6,6
9507378,1995,13,187
9507379,1995,7,19
9507380,1995,2,18
9507382,1995,7,10
9507386,1995,17,44
9507388,1995,0,7
9507394,1995,3,5
9507395,1995,3,9
9507396,1995,3,9
9507397,1995,0,4
9507400,1995,2,0
9507401,1995,3,7
9507403,1995,2,21
9507416,1995,8,15
9507420,1995,1,6
9507425,1995,1,8
9507430,1995,0,3
9507434,1995,6,13
9507437,1995,7,23
9507442,1995,2,8
9507445,1995,5,20
9507449,1995,1,15
9507451,1995,6,3
9507452,1995,6,5
9507461,1995,19,14
9507462,1995,18,67
9508202,1995,2,51
9508204,1995,2,23
9508205,1995,5,6
9508206,1995,4,8
9508219,1995,9,0
9508221,1995,15,5
9508225,1995,5,20
9508233,1995,0,7
9508237,1995,9,7
9508239,1995,5,13
9508241,1995,13,11
9508242,1995,4,2
9508246,1995,4,17
9508247,1995,5,12
9508253,1995,26,10
9508259,1995,3,10
9508265,1995,14,8
9508268,1995,8,15
9508271,1995,10,48
9508274,1995,1,11
9508277,1995,7,11
9508278,1995,10,5
9508279,1995,3,2
9508288,1995,13,17
9508293,1995,16,6
9508297,1995,4,15
9508302,1995,5,42
9508309,1995,2,2
9508310,1995,4,0
9508314,1995,6,12
9508321,1995,12,39
9508328,1995,4,0
9508330,1995,3,2
9508339,1995,25,3
9508340,1995,8,3
9508342,1995,11,3
9508343,1995,4,146
9508347,1995,9,187
9508354,1995,7,13
9508358,1995,22,1
9508359,1995,1,45
9508362,1995,1,9
9508379,1995,16,63
9508386,1995,5,28
9508387,1995,4,5
9508391,1995,2,15
9508397,1995,4,10
9508398,1995,3,13
9508403,1995,3,41
9508407,1995,3,6
9508412,1995,3,6
9509204,1995,13,45
9509206,1995,2,3
9509207,1995,1,14
9509216,1995,0,7
9509222,1995,6,6
9509225,1995,1,8
9509230,1995,5,5
9509233,1995,13,4
9509236,1995,7,21
9509237,1995,3,18
9509239,1995,5,46
9509245,1995,3,2
9509247,1995,8,1
9509248,1995,1,32
9509251,1995,3,5
9509252,1995,8,0
9509256,1995,2,14
9509258,1995,6,19
9509259,1995,2,7
9509268,1995,4,25
9509269,1995,4,15
9509272,1995,6,7
9509273,1995,12,0
9509274,1995,5,16
9509277,1995,2,1
9509279,1995,0,25
9509281,1995,2,1
9509282,1995,5,4
9509283,1995,9,8
9509284,1995,0,4
9509286,1995,6,17
9509287,1995,4,12
9509292,1995,1,3
9509294,1995,10,18
9509299,1995,5,11
9509303,1995,2,4
9509308,1995,8,13
9509310,1995,6,1
9509311,1995,10,67
9509312,1995,14,31
9509316,1995,2,15
9509320,1995,0,6
9509324,1995,1,8
9509325,1995,4,22
9509329,1995,56,17
9509333,1995,1,5
9509337,1995,9,18
9509346,1995,8,8
9509348,1995,5,59
9509349,1995,0,2
9509351,1995,15,23
9509352,1995,9,13
9509358,1995,13,26
9509359,1995,4,3
9509361,1995,8,5
9509369,1995,0,5
9509371,1995,11,8
9509375,1995,12,19
9509378,1995,1,12
9509389,1995,2,19
9509393,1995,5,20
9509395,1995,10,0
9509398,1995,31,12
9509406,1995,0,51
9509413,1995,0,10
9509420,1995,1,5
9509424,1995,1,18
9509427,1995,6,6
9509428,1995,10,17
9509432,1995,13,15
9509433,1995,26,17
9510202,1995,6,12
9510207,1995,3,10
9510209,1995,3,4
9510219,1995,6,15
9510223,1995,2,0
9510232,1995,7,38
9510235,1995,4,15
9510239,1995,5,0
9510240,1995,5,0
9510243,1995,4,3
9510254,1995,3,7
9510262,1995,3,24
9510268,1995,20,6
9510269,1995,15,5
9510270,1995,10,3
9510271,1995,24,19
9510279,1995,7,0
9510280,1995,3,5
9510283,1995,8,2
9510284,1995,3,19
9510286,1995,19,39
9510287,1995,37,12
9510291,1995,9,2
9510294,1995,6,12
9510301,1995,8,49
9510303,1995,3,12
9510304,1995,2,27
9510308,1995,6,11
9510309,1995,8,37
9510318,1995,4,3
9510321,1995,6,0
9510326,1995,4,5
9510327,1995,11,19
9510342,1995,2,8
9510355,1995,8,0
9510356,1995,9,1
9510357,1995,5,7
9510366,1995,4,7
9510372,1995,14,31
9510377,1995,32,17
9510378,1995,34,35
9510381,1995,3,2
9510383,1995,2,3
9510386,1995,5,8
9510394,1995,9,2
9510399,1995,0,7
9510402,1995,31,10
9510403,1995,12,39
9510405,1995,2,0
9510407,1995,4,3
9510408,1995,4,27
9510410,1995,4,33
9510414,1995,2,1
9510418,1995,6,5
9510419,1995,2,1
9510421,1995,6,11
9510425,1995,8,8
9510429,1995,7,1
9510431,1995,0,12
9510437,1995,4,8
9510439,1995,4,82
9510443,1995,9,8
9510448,1995,6,4
9510449,1995,15,76
9510450,1995,12,0
9510453,1995,12,8
9510455,1995,12,7
9510460,1995,6,5
9510461,1995,0,4
9511205,1995,0,32
9511207,1995,17,7
9511210,1995,1,127
9511211,1995,3,0
9511215,1995,2,0
9511217,1995,4,23
9511218,1995,4,7
9511219,1995,2,2
9511227,1995,2,4
9511228,1995,3,46
9511232,1995,6,2
9511246,1995,2,1
9511250,1995,2,13
9511252,1995,2,15
9511255,1995,9,22
9511256,1995,6,13
9511272,1995,0,17
9511277,1995,1,2
9511288,1995,10,125
9511289,1995,8,20
9511292,1995,20,22
9511296,1995,10,0
9511309,1995,7,4
9511311,1995,2,9
9511315,1995,8,46
9511317,1995,12,13
9511324,1995,10,30
9511325,1995,4,5
9511330,1995,17,9
9511335,1995,5,59
9511336,1995,15,12
9511337,1995,1,12
9511342,1995,10,17
9511345,1995,27,10
9511349,1995,11,7
9511350,1995,5,7
9511363,1995,3,30
9511365,1995,9,0
9511367,1995,4,2
9511369,1995,3,2
9511371,1995,2,2
9511374,1995,14,4
9511375,1995,8,3
9511376,1995,3,14
9511378,1995,9,23
9511386,1995,3,29
9511388,1995,16,46
9511389,1995,3,2
9511391,1995,3,14
9511392,1995,8,18
9511397,1995,5,52
9511399,1995,4,9
9511405,1995,1,9
9511409,1995,67,10
9511410,1995,8,1
9511419,1995,7,5
9511420,1995,6,12
9511421,1995,16,4
9511422,1995,2,10
9511430,1995,4,25
9511434,1995,6,18
9511441,1995,0,2
9511444,1995,19,15
9511446,1995,7,19
9511448,1995,1,21
9511449,1995,7,9
9511450,1995,1,0
9511455,1995,6,11
9511465,1995,6,12
9511473,1995,13,22
9512209,1995,9,0
9512218,1995,2,83
9512219,1995,5,2
9512227,1995,14,8
9512228,1995,9,2
9512229,1995,32,5
9512232,1995,24,4
9512237,1995,4,11
9512239,1995,5,9
9512240,1995,5,0
9512242,1995,11,3
9512243,1995,0,5
9512249,1995,6,0
9512250,1995,10,5
9512251,1995,2,5
9512252,1995,8,51
9512258,1995,11,1
9512264,1995,7,23
9512267,1995,12,4
9512268,1995,2,5
9512271,1995,1,3
9512275,1995,11,3
9512278,1995,8,5
9512284,1995,2,2
9512285,1995,0,1
9512288,1995,12,33
9512292,1995,3,12
9512294,1995,20,2
9512308,1995,7,3
9512309,1995,4,9
9512319,1995,5,17
9512327,1995,1,20
9512328,1995,7,55
9512329,1995,5,32
9512332,1995,6,2
9512335,1995,32,2
9512336,1995,15,94
9512338,1995,0,9
9512340,1995,12,9
9512348,1995,7,34
9512351,1995,7,0
9512354,1995,8,3
9512356,1995,12,30
9512363,1995,5,9
9512367,1995,15,24
9512369,1995,8,43
9512370,1995,3,10
9512377,1995,1,1
9512380,1995,61,253
9512384,1995,9,8
9512385,1995,0,12
9512388,1995,11,37
9512393,1995,10,11
9512395,1995,22,6
9512396,1995,5,47
9512399,1995,19,9
9512404,1995,11,28
9512406,1995,11,155
9512408,1995,5,0
9512410,1995,3,5
9512411,1995,3,1
9512417,1995,0,3
9512419,1995,16,5
9512425,1995,25,5
9512427,1995,7,15
9512430,1995,1,3
9512433,1995,8,13
9512435,1995,14,5
9512440,1995,19,0
9601206,1996,1,12
9601208,1996,90,4
9601210,1996,1,1
9601217,1996,3,1
9601222,1996,26,2
9601223,1996,3,0
9601233,1996,7,7
9601234,1996,3,28
9601235,1996,2,8
9601236,1996,1,7
9601243,1996,16,48
9601244,1996,3,2
9601248,1996,6,9
9601249,1996,11,31
9601257,1996,14,3
9601262,1996,13,6
9601267,1996,3,5
9601269,1996,2,10
9601278,1996,6,4
9601280,1996,35,27
9601282,1996,1,17
9601287,1996,2,9
9601289,1996,2,7
9601293,1996,27,30
9601294,1996,6,13
9601302,1996,6,19
9601306,1996,1,28
9601307,1996,8,10
9601309,1996,14,21
9601310,1996,7,23
9601316,1996,2,0
9601317,1996,11,8
9601319,1996,4,6
9601321,1996,6,7
9601324,1996,1,31
9601326,1996,6,6
9601327,1996,18,2
9601332,1996,15,4
9601337,1996,3,12
9601338,1996,4,5
9601344,1996,2,5
9601349,1996,7,8
9601353,1996,3,20
9601356,1996,8,31
9601359,1996,10,15
9601363,1996,2,10
9601365,1996,15,12
9601367,1996,8,81
9601368,1996,19,2
9601369,1996,8,10
9601370,1996,5,4
9601373,1996,6,4
9601375,1996,4,3
9601387,1996,9,61
9601388,1996,6,18
9602201,1996,15,7
9602206,1996,43,20
9602207,1996,23,19
9602208,1996,10,55
9602213,1996,2,12
9602214,1996,3,7
9602233,1996,0,9
9602235,1996,4,14
9602236,1996,11,39
9602239,1996,5,69
9602240,1996,8,3
9602242,1996,3,13
9602246,1996,6,13
9602247,1996,1,1
9602251,1996,2,6
9602253,1996,3,3
9602259,1996,1,18
9602265,1996,0,19
9602273,1996,5,4
9602274,1996,2,12
9602275,1996,5,5
9602277,1996,2,55
9602279,1996,5,4
9602280,1996,20,30
9602281,1996,10,68
9602284,1996,6,7
9602285,1996,5,5
9602287,1996,0,28
9602289,1996,20,0
9602290,1996,3,0
9602296,1996,0,2
9602299,1996,6,32
9602301,1996,1,6
9602302,1996,3,7
9602305,1996,14,10
9602306,1996,0,14
9602309,1996,13,8
9602312,1996,15,1
9602320,1996,5,11
9602322,1996,4,12
9602323,1996,3,42
9602325,1996,26,8
9602330,1996,1,5
9602334,1996,3,11
9602336,1996,0,3
9602345,1996,11,3
9602347,1996,12,12
9602349,1996,16,5
9602351,1996,15,22
9602352,1996,3,10
9602355,1996,13,4
9602356,1996,1,15
9602359,1996,5,7
9602360,1996,2,2
9602361,1996,15,0
9602363,1996,8,31
9602364,1996,25,16
9602366,1996,12,51
9602368,1996,3,0
9602369,1996,4,1
9602372,1996,1,11
9602374,1996,30,32
9602375,1996,5,32
9602377,1996,7,10
9602378,1996,3,10
9602380,1996,21,5
9602381,1996,15,64
9602385,1996,0,27
9602388,1996,4,0
9602389,1996,8,16
9602393,1996,2,2
9602395,1996,11,2
9602396,1996,12,12
9602403,1996,7,0
9602408,1996,0,1
9602409,1996,4,5
9602411,1996,9,5
9602412,1996,3,3
9602414,1996,5,44
9602415,1996,18,20
9602417,1996,0,24
9602419,1996,0,26
9602420,1996,2,0
9602421,1996,7,13
9602422,1996,11,4
9602434,1996,5,0
9602438,1996,17,26
9603201,1996,1,4
9603202,1996,21,56
9603204,1996,3,43
9603208,1996,76,132
9603209,1996,4,9
9603212,1996,10,24
9603214,1996,2,19
9603215,1996,2,0
9603219,1996,4,18
9603222,1996,0,2
9603226,1996,1,2
9603227,1996,4,12
9603230,1996,5,1
9603233,1996,12,16
9603235,1996,6,1
9603237,1996,3,42
9603238,1996,6,63
9603239,1996,10,4
9603247,1996,6,21
9603249,1996,3,163
9603251,1996,16,6
9603264,1996,14,3
9603267,1996,4,5
9603272,1996,4,4
9603276,1996,1,14
9603277,1996,1,1
9603278,1996,1,5
9603279,1996,0,9
9603282,1996,27,0
9603285,1996,6,33
9603288,1996,3,0
9603289,1996,9,25
9603293,1996,1,3
9603302,1996,7,14
9603305,1996,3,3
9603307,1996,14,17
9603308,1996,2,3
9603309,1996,1,0
9603310,1996,25,60
9603315,1996,13,1
9603326,1996,9,56
9603328,1996,7,19
9603329,1996,6,2
9603332,1996,6,0
9603333,1996,4,9
9603336,1996,23,10
9603350,1996,33,22
9603351,1996,4,5
9603359,1996,3,7
9603363,1996,9,51
9603366,1996,6,61
9603368,1996,5,13
9603374,1996,6,79
9603375,1996,5,0
9603377,1996,2,13
9603379,1996,3,8
9603380,1996,4,9
9603383,1996,2,2
9603384,1996,9,18
9603386,1996,2,6
9603388,1996,15,22
9603389,1996,4,11
9603397,1996,8,21
9603404,1996,10,97
9603408,1996,2,32
9603412,1996,11,27
9603414,1996,10,19
9603420,1996,38,114
9603421,1996,4,0
9603422,1996,22,12
9603423,1996,6,23
9603428,1996,3,12
9603435,1996,2,3
9603441,1996,21,5
9603442,1996,3,9
9603444,1996,0,3
9603447,1996,5,3
9603449,1996,18,19
9603450,1996,7,24
9604204,1996,7,3
9604208,1996,9,2
9604210,1996,24,4
9604215,1996,9,3
9604218,1996,0,2
9604220,1996,5,17
9604221,1996,1,3
9604222,1996,2,2
9604223,1996,13,59
9604228,1996,2,6
9604232,1996,4,28
9604233,1996,10,23
9604234,1996,7,8
9604235,1996,4,0
9604236,1996,6,2
9604250,1996,0,16
9604259,1996,8,5
9604260,1996,13,8
9604264,1996,10,12
9604267,1996,4,8
9604270,1996,10,8
9604273,1996,3,2
9604275,1996,1,2
9604280,1996,0,7
9604283,1996,1,33
9604289,1996,3,7
9604294,1996,2,8
9604295,1996,3,15
9604296,1996,4,12
9604298,1996,31,10
9604301,1996,6,12
9604302,1996,8,10
9604309,1996,3,8
9604310,1996,1,5
9604317,1996,1,90
9604320,1996,25,97
9604325,1996,5,0
9604330,1996,11,41
9604331,1996,7,10
9604334,1996,18,4
9604337,1996,11,7
9604339,1996,29,12
9604343,1996,14,18
9604349,1996,4,14
9604351,1996,14,59
9604352,1996,2,12
9604355,1996,1,5
9604360,1996,2,9
9604362,1996,6,0
9604363,1996,4,12
9604375,1996,13,6
9604376,1996,9,8
9604378,1996,3,3
9604380,1996,0,2
9604387,1996,24,171
9604388,1996,7,50
9604391,1996,15,3
9604393,1996,11,65
9604404,1996,6,12
9604406,1996,13,12
9604412,1996,68,40
9604416,1996,5,27
9604417,1996,10,13
9604419,1996,10,20
9604423,1996,10,24
9604426,1996,8,1
9604428,1996,5,0
9604429,1996,1,5
9604430,1996,1,10
9604432,1996,4,8
9604437,1996,4,11
9604438,1996,19,24
9604440,1996,10,64
9604441,1996,26,46
9604442,1996,8,13
9604445,1996,9,15
9604446,1996,4,2
9604448,1996,2,2
9604452,1996,6,50
9605203,1996,5,1
9605209,1996,7,11
9605213,1996,1,3
9605214,1996,3,10
9605219,1996,4,15
9605221,1996,5,18
9605222,1996,4,15
9605223,1996,2,12
9605224,1996,11,15
9605229,1996,17,21
9605231,1996,11,24
9605233,1996,10,7
9605235,1996,13,77
9605239,1996,1,7
9605243,1996,1,1
9605245,1996,1,6
9605252,1996,1,3
9605259,1996,7,24
9605262,1996,1,2
9605264,1996,6,53
9605266,1996,11,49
9605271,1996,9,4
9605281,1996,8,22
9605283,1996,30,68
9605286,1996,4,29
9605288,1996,7,65
9605291,1996,1,3
9605293,1996,2,3
9605295,1996,7,11
9605298,1996,4,12
9605308,1996,2,0
9605312,1996,0,3
9605315,1996,1,5
9605317,1996,3,66
9605318,1996,4,2
9605323,1996,10,85
9605326,1996,3,16
9605328,1996,10,3
9605330,1996,4,26
9605338,1996,10,0
9605340,1996,5,8
9605342,1996,72,47
9605345,1996,8,29
9605348,1996,7,2
9605349,1996,5,15
9605351,1996,15,16
9605355,1996,10,1
9605357,1996,0,23
9605359,1996,18,11
9605363,1996,0,2
9605369,1996,5,1
9605376,1996,9,9
9605377,1996,17,16
9605381,1996,0,1
9605383,1996,8,2
9605385,1996,4,9
9605387,1996,42,23
9605389,1996,5,11
9605390,1996,4,0
9605398,1996,23,57
9605406,1996,16,6
9605408,1996,8,65
9605411,1996,2,7
9605412,1996,2,13
9605417,1996,6,3
9605419,1996,23,11
9605422,1996,1,6
9605424,1996,3,8
9605425,1996,3,2
9605428,1996,2,13
9605431,1996,4,82
9605434,1996,5,18
9605439,1996,2,11
9605444,1996,6,12
9605446,1996,3,53
9605451,1996,14,6
9605456,1996,6,53
9605463,1996,7,11
9605465,1996,29,34
9605466,1996,12,0
9606201,1996,1,7
9606203,1996,6,29
9606211,1996,37,164
9606213,1996,2,3
9606214,1996,2,4
9606217,1996,7,8
9606219,1996,6,8
9606220,1996,2,2
9606223,1996,6,9
9606230,1996,11,51
9606231,1996,8,21
9606233,1996,8,20
9606235,1996,11,1
9606240,1996,1,0
9606245,1996,6,0
9606247,1996,17,6
9606251,1996,18,58
9606253,1996,14,6
9606254,1996,9,21
9606258,1996,0,2
9606262,1996,6,1
9606264,1996,9,6
9606265,1996,5,1
9606267,1996,8,10
9606269,1996,2,6
9606271,1996,3,5
9606273,1996,3,6
9606280,1996,15,47
9606293,1996,6,3
9606299,1996,17,1
9606301,1996,5,1
9606310,1996,7,10
9606314,1996,9,58
9606322,1996,15,1
9606324,1996,82,15
9606325,1996,25,16
9606326,1996,2,3
9606337,1996,7,84
9606338,1996,11,1
9606344,1996,9,37
9606345,1996,5,79
9606346,1996,3,18
9606350,1996,4,0
9606352,1996,2,0
9606356,1996,6,7
9606362,1996,4,22
9606363,1996,3,1
9606364,1996,12,10
9606371,1996,4,5
9606375,1996,2,2
9606376,1996,7,0
9606378,1996,9,12
9606380,1996,2,9
9606386,1996,24,31
9606388,1996,43,105
9606392,1996,13,7
9606397,1996,8,14
9606399,1996,11,238
9606403,1996,1,12
9606415,1996,19,10
9606418,1996,17,2
9606419,1996,4,17
9606421,1996,8,3
9606435,1996,13,4
9606438,1996,27,12
9606440,1996,11,3
9606443,1996,4,38
9606452,1996,2,2
9606459,1996,3,2
9606461,1996,4,1
9606464,1996,6,9
9606465,1996,0,5
9606468,1996,3,16
9606469,1996,20,4
9606470,1996,4,5
9606474,1996,10,5
9606476,1996,15,1
9606483,1996,9,11
9607204,1996,5,6
9607214,1996,7,27
9607215,1996,4,16
9607217,1996,3,17
9607220,1996,7,9
9607221,1996,18,1
9607223,1996,7,2
9607225,1996,10,47
9607233,1996,13,16
9607240,1996,1,1
9607241,1996,2,4
9607243,1996,9,4
9607244,1996,1,11
9607252,1996,11,5
9607254,1996,53,57
9607255,1996,3,2
9607275,1996,9,12
9607276,1996,2,4
9607281,1996,6,5
9607286,1996,15,28
9607288,1996,6,2
9607289,1996,4,6
9607290,1996,8,34
9607303,1996,7,12
9607306,1996,3,2
9607309,1996,8,6
9607312,1996,8,2
9607314,1996,4,23
9607315,1996,2,10
9607317,1996,4,7
9607319,1996,6,14
9607328,1996,3,2
9607331,1996,2,1
9607332,1996,17,18
9607335,1996,3,0
9607337,1996,4,0
9607343,1996,11,3
9607350,1996,3,0
9607351,1996,5,2
9607366,1996,11,8
9607374,1996,1,2
9607382,1996,13,11
9607383,1996,7,64
9607385,1996,5,3
9607390,1996,7,8
9607392,1996,15,18
9607394,1996,15,108
9607397,1996,14,64
9607399,1996,6,6
9607403,1996,4,2
9607404,1996,12,25
9607407,1996,4,0
9607408,1996,1,16
9607412,1996,18,5
9607414,1996,25,25
9607417,1996,13,0
9607421,1996,10,19
9607423,1996,7,2
9607428,1996,3,11
9607430,1996,14,0
9607431,1996,1,20
9607432,1996,13,27
9607438,1996,5,3
9607442,1996,10,8
9607446,1996,8,12
9607447,1996,5,33
9607459,1996,2,12
9607463,1996,11,4
9607465,1996,12,13
9607466,1996,7,8
9607470,1996,6,4
9607473,1996,13,17
9607474,1996,9,1
9607480,1996,3,0
9607484,1996,20,6
9607485,1996,27,17
9608203,1996,7,33
9608204,1996,2,2
9608223,1996,7,16
9608224,1996,24,50
9608230,1996,15,1
9608234,1996,6,0
9608239,1996,10,9
9608240,1996,0,1
9608242,1996,2,1
9608246,1996,9,0
9608250,1996,5,0
9608269,1996,6,10
9608272,1996,24,9
9608273,1996,12,2
9608275,1996,16,9
9608276,1996,12,31
9608277,1996,4,27
9608279,1996,1,3
9608293,1996,4,5
9608297,1996,9,14
9608299,1996,5,3
9608304,1996,5,0
9608305,1996,4,6
9608306,1996,9,8
9608308,1996,4,28
9608310,1996,7,7
9608313,1996,6,7
9608317,1996,0,29
9608319,1996,2,2
9608322,1996,1,18
9608323,1996,10,0
9608325,1996,12,1
9608326,1996,6,0
9608329,1996,8,24
9608330,1996,9,3
9608335,1996,3,0
9608338,1996,11,5
9608340,1996,8,8
9608342,1996,7,6
9608347,1996,1,9
9608348,1996,4,1
9608350,1996,21,20
9608352,1996,10,23
9608358,1996,28,13
9608364,1996,9,9
9608365,1996,12,34
9608366,1996,3,20
9608368,1996,7,10
9608369,1996,3,3
9608373,1996,9,5
9608394,1996,15,18
9608399,1996,8,3
9608401,1996,1,18
9608402,1996,2,1
9608407,1996,9,18
9608409,1996,2,2
9608415,1996,12,28
9608418,1996,10,1
9608420,1996,18,1
9608430,1996,18,36
9608434,1996,11,33
9608445,1996,1,0
9608450,1996,5,10
9608451,1996,2,0
9608460,1996,9,22
9608464,1996,4,1
9608466,1996,6,12
9608483,1996,5,3
9608487,1996,2,6
9608489,1996,33,0
9608491,1996,7,46
9608492,1996,2,1
9609204,1996,8,1
9609208,1996,6,0
9609209,1996,17,27
9609212,1996,11,9
9609226,1996,13,12
9609233,1996,2,18
9609239,1996,7,2
9609240,1996,22,3
9609245,1996,10,11
9609246,1996,4,3
9609249,1996,11,3
9609262,1996,4,8
9609265,1996,13,2
9609266,1996,6,5
9609267,1996,4,9
9609269,1996,1,3
9609272,1996,9,0
9609277,1996,2,6
9609279,1996,12,44
9609286,1996,14,5
9609294,1996,3,0
9609301,1996,11,3
9609304,1996,10,0
9609305,1996,6,1
9609308,1996,3,5
9609309,1996,20,10
9609320,1996,6,4
9609324,1996,46,4
9609326,1996,7,7
9609331,1996,10,105
9609346,1996,10,1
9609348,1996,6,10
9609351,1996,10,3
9609356,1996,7,1
9609360,1996,6,23
9609364,1996,8,12
9609365,1996,8,15
9609368,1996,12,9
9609371,1996,3,4
9609372,1996,2,4
9609377,1996,8,10
9609380,1996,17,5
9609381,1996,4,158
9609384,1996,3,12
9609392,1996,15,4
9609393,1996,8,2
9609395,1996,2,8
9609398,1996,14,0
9609400,1996,0,16
9609404,1996,1,13
9609419,1996,7,15
9609425,1996,12,0
9609426,1996,1,3
9609428,1996,3,29
9609432,1996,4,1
9609434,1996,26,73
9609443,1996,23,48
9609444,1996,16,50
9609445,1996,2,22
9609460,1996,5,29
9609468,1996,2,6
9609469,1996,5,16
9609480,1996,8,8
9609481,1996,3,66
9609487,1996,2,10
9609488,1996,10,11
9609489,1996,5,0
9609497,1996,23,5
9609498,1996,4,11
9609511,1996,26,25
9609512,1996,28,45
9609514,1996,1,0
9609517,1996,13,11
9609522,1996,19,1
9609525,1996,1,5
9609529,1996,15,34
9610203,1996,6,1
9610207,1996,5,1
9610208,1996,4,22
9610209,1996,2,126
9610210,1996,2,2
9610213,1996,3,6
9610220,1996,2,0
9610221,1996,6,4
9610223,1996,0,21
9610224,1996,29,31
9610232,1996,2,9
9610233,1996,29,42
9610238,1996,29,10
9610239,1996,8,0
9610242,1996,0,7
9610245,1996,24,2
9610247,1996,12,11
9610255,1996,6,2
9610257,1996,11,2
9610259,1996,6,28
9610261,1996,3,2
9610262,1996,6,0
9610269,1996,8,18
9610270,1996,3,7
9610271,1996,32,8
9610272,1996,3,20
9610274,1996,3,15
9610275,1996,5,10
9610283,1996,11,21
9610290,1996,4,0
9610294,1996,13,2
9610296,1996,11,1
9610297,1996,8,7
9610298,1996,3,2
9610304,1996,5,11
9610309,1996,8,0
9610310,1996,7,6
9610313,1996,10,13
9610320,1996,11,1
9610323,1996,32,55
9610325,1996,3,87
9610326,1996,3,12
9610331,1996,8,13
9610334,1996,10,11
9610336,1996,13,1
9610341,1996,9,4
9610344,1996,6,2
9610351,1996,5,1
9610357,1996,10,16
9610360,1996,20,16
9610362,1996,8,10
9610363,1996,21,8
9610370,1996,22,31
9610380,1996,3,14
9610381,1996,10,17
9610384,1996,4,8
9610385,1996,41,3
9610397,1996,8,6
9610398,1996,8,0
9610402,1996,8,7
9610408,1996,24,27
9610412,1996,4,1
9610416,1996,8,3
9610423,1996,10,7
9610424,1996,2,8
9610430,1996,10,5
9610431,1996,14,8
9610433,1996,5,20
9610436,1996,9,0
9610440,1996,3,8
9610445,1996,11,24
9610449,1996,17,33
9610451,1996,28,167
9610457,1996,29,2
9610460,1996,24,2
9610462,1996,35,0
9610463,1996,8,3
9610464,1996,12,6
9610470,1996,9,7
9610477,1996,0,7
9610485,1996,10,9
9610490,1996,5,31
9610492,1996,17,14
9610498,1996,7,17
9610506,1996,6,13
9610515,1996,19,7
9610517,1996,27,8
9610518,1996,8,6
9610527,1996,7,12
9610529,1996,11,4
9610534,1996,2,34
9610538,1996,3,1
9610540,1996,25,83
9610549,1996,2,17
9610553,1996,14,12
9611207,1996,4,19
9611208,1996,20,6
9611210,1996,9,3
9611213,1996,9,24
9611214,1996,5,0
9611217,1996,35,10
9611218,1996,10,29
9611219,1996,7,1
9611224,1996,8,3
9611225,1996,2,5
9611227,1996,21,3
9611237,1996,14,1
9611239,1996,38,22
